"state","zcta5","county","tract","stab","cntyname","zipname","pop10","afact"
"State code","ZIP census tabulation area","County code","Tract","State abbreviation","County name","ZCTA name","Total population (2010)","zcta5 to tract allocation factor"
"17","60505","17089","8533.00","IL","Kane IL","Aurora, IL",5189,0.0678 
"17","60505","17089","8534.00","IL","Kane IL","Aurora, IL",9809,0.1281 
"17","60505","17089","8535.00","IL","Kane IL","Aurora, IL",7049,0.0921 
"17","60505","17089","8536.00","IL","Kane IL","Aurora, IL",8837,0.1154 
"17","60505","17089","8540.02","IL","Kane IL","Aurora, IL",322,0.0042 
"17","60505","17089","8541.00","IL","Kane IL","Aurora, IL",4989,0.0652 
"17","60505","17089","8542.00","IL","Kane IL","Aurora, IL",6094,0.0796 
"17","60505","17089","8543.01","IL","Kane IL","Aurora, IL",7714,0.1007 
"17","60505","17089","8543.02","IL","Kane IL","Aurora, IL",5580,0.0729 
"17","60505","17089","8544.00","IL","Kane IL","Aurora, IL",4212,0.055 
"17","60505","17089","8547.00","IL","Kane IL","Aurora, IL",410,0.0054 
"17","60506","17089","8529.05","IL","Kane IL","Aurora, IL",4285,0.0808 
"17","60506","17089","8530.01","IL","Kane IL","Aurora, IL",1848,0.0349 
"17","60506","17089","8530.05","IL","Kane IL","Aurora, IL",5370,0.1013 
"17","60506","17089","8530.06","IL","Kane IL","Aurora, IL",3226,0.0609 
"17","60506","17089","8530.07","IL","Kane IL","Aurora, IL",5440,0.1026 
"17","60506","17089","8530.08","IL","Kane IL","Aurora, IL",4400,0.083 
"17","60506","17089","8531.00","IL","Kane IL","Aurora, IL",3008,0.0567 
"17","60506","17089","8532.00","IL","Kane IL","Aurora, IL",6179,0.1166 
"17","60506","17089","8539.00","IL","Kane IL","Aurora, IL",5854,0.1104 
"17","60506","17089","8540.01","IL","Kane IL","Aurora, IL",4210,0.0794 
"17","60506","17089","8540.02","IL","Kane IL","Aurora, IL",2275,0.0429 
"17","60506","17089","8545.03","IL","Kane IL","Aurora, IL",4844,0.0914 
"17","60506","17089","8547.00","IL","Kane IL","Aurora, IL",2074,0.0391 
"17","60510","17043","8416.04","IL","DuPage IL","Batavia, IL",50,0.0017 
"17","60510","17043","8416.05","IL","DuPage IL","Batavia, IL",161,0.0056 
"17","60510","17089","8525.00","IL","Kane IL","Batavia, IL",558,0.0193 
"17","60510","17089","8526.06","IL","Kane IL","Batavia, IL",1442,0.0499 
"17","60510","17089","8527.00","IL","Kane IL","Batavia, IL",7204,0.2493 
"17","60510","17089","8528.03","IL","Kane IL","Batavia, IL",5005,0.1732 
"17","60510","17089","8528.05","IL","Kane IL","Batavia, IL",1298,0.0449 
"17","60510","17089","8528.06","IL","Kane IL","Batavia, IL",4373,0.1513 
"17","60510","17089","8528.07","IL","Kane IL","Batavia, IL",1974,0.0683 
"17","60510","17089","8528.08","IL","Kane IL","Batavia, IL",4807,0.1663 
"17","60510","17089","8545.01","IL","Kane IL","Batavia, IL",64,0.0022 
"17","60510","17089","8548.00","IL","Kane IL","Batavia, IL",1961,0.0679 
"17","60511","17037","0017.00","IL","DeKalb IL","Big Rock, IL",22,0.0123 
"17","60511","17089","8524.03","IL","Kane IL","Big Rock, IL",1771,0.9877 
"17","60512","17093","8904.00","IL","Kendall IL","Bristol, IL",1111,1 
"17","60513","17031","8158.00","IL","Cook IL","Brookfield, IL",1562,0.082 
"17","60513","17031","8187.00","IL","Cook IL","Brookfield, IL",3625,0.1903 
"17","60513","17031","8188.00","IL","Cook IL","Brookfield, IL",5556,0.2917 
"17","60513","17031","8192.00","IL","Cook IL","Brookfield, IL",73,0.0038 
"17","60513","17031","8193.00","IL","Cook IL","Brookfield, IL",2693,0.1414 
"17","60513","17031","8194.00","IL","Cook IL","Brookfield, IL",5538,0.2908 
"17","60514","17043","8450.00","IL","DuPage IL","Clarendon Hills, IL",922,0.095 
"17","60514","17043","8451.00","IL","DuPage IL","Clarendon Hills, IL",6345,0.6536 
"17","60514","17043","8455.02","IL","DuPage IL","Clarendon Hills, IL",2131,0.2195 
"17","60514","17043","8455.09","IL","DuPage IL","Clarendon Hills, IL",310,0.0319 
"17","60515","17043","8443.05","IL","DuPage IL","Downers Grove, IL",265,0.0096 
"17","60515","17043","8444.01","IL","DuPage IL","Downers Grove, IL",2536,0.0922 
"17","60515","17043","8444.02","IL","DuPage IL","Downers Grove, IL",1204,0.0438 
"17","60515","17043","8447.01","IL","DuPage IL","Downers Grove, IL",1096,0.0399 
"17","60515","17043","8448.01","IL","DuPage IL","Downers Grove, IL",4203,0.1528 
"17","60515","17043","8448.02","IL","DuPage IL","Downers Grove, IL",3218,0.117 
"17","60515","17043","8449.01","IL","DuPage IL","Downers Grove, IL",3253,0.1183 
"17","60515","17043","8449.02","IL","DuPage IL","Downers Grove, IL",4133,0.1503 
"17","60515","17043","8456.01","IL","DuPage IL","Downers Grove, IL",394,0.0143 
"17","60515","17043","8456.02","IL","DuPage IL","Downers Grove, IL",3080,0.112 
"17","60515","17043","8457.01","IL","DuPage IL","Downers Grove, IL",43,0.0016 
"17","60515","17043","8457.02","IL","DuPage IL","Downers Grove, IL",342,0.0124 
"17","60515","17043","8460.02","IL","DuPage IL","Downers Grove, IL",3736,0.1358 
"17","60516","17043","8455.05","IL","DuPage IL","Downers Grove, IL",24,0.0008 
"17","60516","17043","8455.06","IL","DuPage IL","Downers Grove, IL",409,0.0141 
"17","60516","17043","8456.01","IL","DuPage IL","Downers Grove, IL",2307,0.0793 
"17","60516","17043","8456.02","IL","DuPage IL","Downers Grove, IL",905,0.0311 
"17","60516","17043","8457.01","IL","DuPage IL","Downers Grove, IL",3872,0.1331 
"17","60516","17043","8457.02","IL","DuPage IL","Downers Grove, IL",4449,0.153 
"17","60516","17043","8457.03","IL","DuPage IL","Downers Grove, IL",3314,0.1139 
"17","60516","17043","8457.04","IL","DuPage IL","Downers Grove, IL",4754,0.1635 
"17","60516","17043","8458.02","IL","DuPage IL","Downers Grove, IL",1895,0.0652 
"17","60516","17043","8458.07","IL","DuPage IL","Downers Grove, IL",1674,0.0576 
"17","60516","17043","8458.08","IL","DuPage IL","Downers Grove, IL",1066,0.0367 
"17","60516","17043","8458.09","IL","DuPage IL","Downers Grove, IL",59,0.002 
"17","60516","17043","8463.07","IL","DuPage IL","Downers Grove, IL",2651,0.0911 
"17","60516","17043","8463.14","IL","DuPage IL","Downers Grove, IL",1705,0.0586 
"17","60517","17043","8457.03","IL","DuPage IL","Woodridge, IL",1458,0.0455 
"17","60517","17043","8458.03","IL","DuPage IL","Woodridge, IL",201,0.0063 
"17","60517","17043","8458.08","IL","DuPage IL","Woodridge, IL",2772,0.0865 
"17","60517","17043","8458.09","IL","DuPage IL","Woodridge, IL",2062,0.0644 
"17","60517","17043","8463.05","IL","DuPage IL","Woodridge, IL",5760,0.1798 
"17","60517","17043","8463.07","IL","DuPage IL","Woodridge, IL",2134,0.0666 
"17","60517","17043","8463.08","IL","DuPage IL","Woodridge, IL",3345,0.1044 
"17","60517","17043","8463.10","IL","DuPage IL","Woodridge, IL",4539,0.1417 
"17","60517","17043","8463.11","IL","DuPage IL","Woodridge, IL",3797,0.1185 
"17","60517","17043","8463.13","IL","DuPage IL","Woodridge, IL",2490,0.0777 
"17","60517","17043","8463.14","IL","DuPage IL","Woodridge, IL",1403,0.0438 
"17","60517","17043","8463.15","IL","DuPage IL","Woodridge, IL",2077,0.0648 
"17","60518","17037","0018.00","IL","DeKalb IL","Earlville, IL",279,0.0779 
"17","60518","17099","9618.00","IL","La Salle IL","Earlville, IL",3104,0.867 
"17","60518","17099","9622.00","IL","La Salle IL","Earlville, IL",19,0.0053 
"17","60518","17103","0009.00","IL","Lee IL","Earlville, IL",178,0.0497 
"17","60519","17043","8464.08","IL","DuPage IL","Eola, IL (PO boxes)",88,1 
"17","60520","17037","0017.00","IL","DeKalb IL","Hinckley, IL",2886,1 
"17","60521","17031","8200.00","IL","Cook IL","Hinsdale, IL",2158,0.1226 
"17","60521","17031","8201.01","IL","Cook IL","Hinsdale, IL",69,0.0039 
"17","60521","17043","8446.01","IL","DuPage IL","Hinsdale, IL",553,0.0314 
"17","60521","17043","8447.02","IL","DuPage IL","Hinsdale, IL",3695,0.21 
"17","60521","17043","8452.00","IL","DuPage IL","Hinsdale, IL",4854,0.2758 
"17","60521","17043","8453.00","IL","DuPage IL","Hinsdale, IL",3328,0.1891 
"17","60521","17043","8454.01","IL","DuPage IL","Hinsdale, IL",1966,0.1117 
"17","60521","17043","8454.02","IL","DuPage IL","Hinsdale, IL",974,0.0554 
"17","60523","17043","8443.06","IL","DuPage IL","Oak Brook, IL",409,0.0414 
"17","60523","17043","8444.01","IL","DuPage IL","Oak Brook, IL",904,0.0914 
"17","60523","17043","8444.02","IL","DuPage IL","Oak Brook, IL",2160,0.2184 
"17","60523","17043","8445.01","IL","DuPage IL","Oak Brook, IL",167,0.0169 
"17","60523","17043","8445.02","IL","DuPage IL","Oak Brook, IL",2769,0.28 
"17","60523","17043","8446.01","IL","DuPage IL","Oak Brook, IL",2112,0.2135 
"17","60523","17043","8446.02","IL","DuPage IL","Oak Brook, IL",1289,0.1303 
"17","60523","17043","8447.02","IL","DuPage IL","Oak Brook, IL",80,0.0081 
